2026-06-12 16:39:19,445 | INFO    | runner | [train] embedded 50/27309
2026-06-12 16:39:19,446 | INFO    | runner | [train] embedded 100/27309
2026-06-12 16:39:19,446 | INFO    | runner | [train] embedded 150/27309
2026-06-12 16:39:19,447 | INFO    | runner | [train] embedded 200/27309
2026-06-12 16:39:19,448 | INFO    | runner | [train] embedded 250/27309
2026-06-12 16:39:19,449 | INFO    | runner | [train] embedded 300/27309
2026-06-12 16:39:19,450 | INFO    | runner | [train] embedded 350/27309
2026-06-12 16:39:19,451 | INFO    | runner | [train] embedded 400/27309
2026-06-12 16:39:19,451 | INFO    | runner | [train] embedded 450/27309
2026-06-12 16:39:19,452 | INFO    | runner | [train] embedded 500/27309
2026-06-12 16:39:19,453 | INFO    | runner | [train] embedded 550/27309
2026-06-12 16:39:19,454 | INFO    | runner | [train] embedded 600/27309
2026-06-12 16:39:19,455 | INFO    | runner | [train] embedded 650/27309
2026-06-12 16:39:19,455 | INFO    | runner | [train] embedded 700/27309
2026-06-12 16:39:19,456 | INFO    | runner | [train] embedded 750/27309
2026-06-12 16:39:19,457 | INFO    | runner | [train] embedded 800/27309
2026-06-12 16:39:19,458 | INFO    | runner | [train] embedded 850/27309
2026-06-12 16:39:19,459 | INFO    | runner | [train] embedded 900/27309
2026-06-12 16:39:19,459 | INFO    | runner | [train] embedded 950/27309
2026-06-12 16:39:19,460 | INFO    | runner | [train] embedded 1000/27309
2026-06-12 16:39:19,461 | INFO    | runner | [train] embedded 1050/27309
2026-06-12 16:39:19,462 | INFO    | runner | [train] embedded 1100/27309
2026-06-12 16:39:19,463 | INFO    | runner | [train] embedded 1150/27309
2026-06-12 16:39:19,463 | INFO    | runner | [train] embedded 1200/27309
2026-06-12 16:39:19,464 | INFO    | runner | [train] embedded 1250/27309
2026-06-12 16:39:19,465 | INFO    | runner | [train] embedded 1300/27309
2026-06-12 16:39:19,467 | INFO    | runner | [train] embedded 1350/27309
2026-06-12 16:39:19,467 | INFO    | runner | [train] embedded 1400/27309
2026-06-12 16:39:19,468 | INFO    | runner | [train] embedded 1450/27309
2026-06-12 16:39:19,469 | INFO    | runner | [train] embedded 1500/27309
2026-06-12 16:39:19,470 | INFO    | runner | [train] embedded 1550/27309
2026-06-12 16:39:19,471 | INFO    | runner | [train] embedded 1600/27309
2026-06-12 16:39:19,471 | INFO    | runner | [train] embedded 1650/27309
2026-06-12 16:39:19,472 | INFO    | runner | [train] embedded 1700/27309
2026-06-12 16:39:19,473 | INFO    | runner | [train] embedded 1750/27309
2026-06-12 16:39:19,474 | INFO    | runner | [train] embedded 1800/27309
2026-06-12 16:39:19,475 | INFO    | runner | [train] embedded 1850/27309
2026-06-12 16:39:19,475 | INFO    | runner | [train] embedded 1900/27309
2026-06-12 16:39:19,476 | INFO    | runner | [train] embedded 1950/27309
2026-06-12 16:39:19,477 | INFO    | runner | [train] embedded 2000/27309
2026-06-12 16:39:19,478 | INFO    | runner | [train] embedded 2050/27309
2026-06-12 16:39:19,479 | INFO    | runner | [train] embedded 2100/27309
2026-06-12 16:39:19,479 | INFO    | runner | [train] embedded 2150/27309
2026-06-12 16:39:19,480 | INFO    | runner | [train] embedded 2200/27309
2026-06-12 16:39:19,481 | INFO    | runner | [train] embedded 2250/27309
2026-06-12 16:39:19,482 | INFO    | runner | [train] embedded 2300/27309
2026-06-12 16:39:19,483 | INFO    | runner | [train] embedded 2350/27309
2026-06-12 16:39:19,483 | INFO    | runner | [train] embedded 2400/27309
2026-06-12 16:39:19,484 | INFO    | runner | [train] embedded 2450/27309
2026-06-12 16:39:19,485 | INFO    | runner | [train] embedded 2500/27309
2026-06-12 16:39:19,486 | INFO    | runner | [train] embedded 2550/27309
2026-06-12 16:39:19,487 | INFO    | runner | [train] embedded 2600/27309
2026-06-12 16:39:19,487 | INFO    | runner | [train] embedded 2650/27309
2026-06-12 16:39:19,488 | INFO    | runner | [train] embedded 2700/27309
2026-06-12 16:39:19,489 | INFO    | runner | [train] embedded 2750/27309
2026-06-12 16:39:19,490 | INFO    | runner | [train] embedded 2800/27309
2026-06-12 16:39:19,491 | INFO    | runner | [train] embedded 2850/27309
2026-06-12 16:39:19,491 | INFO    | runner | [train] embedded 2900/27309
2026-06-12 16:39:19,492 | INFO    | runner | [train] embedded 2950/27309
2026-06-12 16:39:19,493 | INFO    | runner | [train] embedded 3000/27309
2026-06-12 16:39:19,494 | INFO    | runner | [train] embedded 3050/27309
2026-06-12 16:39:19,494 | INFO    | runner | [train] embedded 3100/27309
2026-06-12 16:39:19,495 | INFO    | runner | [train] embedded 3150/27309
2026-06-12 16:39:19,496 | INFO    | runner | [train] embedded 3200/27309
2026-06-12 16:39:19,497 | INFO    | runner | [train] embedded 3250/27309
2026-06-12 16:39:19,498 | INFO    | runner | [train] embedded 3300/27309
2026-06-12 16:39:19,498 | INFO    | runner | [train] embedded 3350/27309
2026-06-12 16:39:19,500 | INFO    | runner | [train] embedded 3400/27309
2026-06-12 16:39:19,501 | INFO    | runner | [train] embedded 3450/27309
2026-06-12 16:39:19,501 | INFO    | runner | [train] embedded 3500/27309
2026-06-12 16:39:19,502 | INFO    | runner | [train] embedded 3550/27309
2026-06-12 16:39:19,503 | INFO    | runner | [train] embedded 3600/27309
2026-06-12 16:39:19,504 | INFO    | runner | [train] embedded 3650/27309
2026-06-12 16:39:19,505 | INFO    | runner | [train] embedded 3700/27309
2026-06-12 16:39:19,505 | INFO    | runner | [train] embedded 3750/27309
2026-06-12 16:39:19,506 | INFO    | runner | [train] embedded 3800/27309
2026-06-12 16:39:19,507 | INFO    | runner | [train] embedded 3850/27309
2026-06-12 16:39:19,508 | INFO    | runner | [train] embedded 3900/27309
2026-06-12 16:39:19,509 | INFO    | runner | [train] embedded 3950/27309
2026-06-12 16:39:19,509 | INFO    | runner | [train] embedded 4000/27309
2026-06-12 16:39:19,510 | INFO    | runner | [train] embedded 4050/27309
2026-06-12 16:39:19,511 | INFO    | runner | [train] embedded 4100/27309
2026-06-12 16:39:19,512 | INFO    | runner | [train] embedded 4150/27309
2026-06-12 16:39:19,513 | INFO    | runner | [train] embedded 4200/27309
2026-06-12 16:39:19,513 | INFO    | runner | [train] embedded 4250/27309
2026-06-12 16:39:19,514 | INFO    | runner | [train] embedded 4300/27309
2026-06-12 16:39:19,515 | INFO    | runner | [train] embedded 4350/27309
2026-06-12 16:39:19,516 | INFO    | runner | [train] embedded 4400/27309
2026-06-12 16:39:19,517 | INFO    | runner | [train] embedded 4450/27309
2026-06-12 16:39:19,517 | INFO    | runner | [train] embedded 4500/27309
2026-06-12 16:39:19,518 | INFO    | runner | [train] embedded 4550/27309
2026-06-12 16:39:19,519 | INFO    | runner | [train] embedded 4600/27309
2026-06-12 16:39:19,520 | INFO    | runner | [train] embedded 4650/27309
2026-06-12 16:39:19,521 | INFO    | runner | [train] embedded 4700/27309
2026-06-12 16:39:19,521 | INFO    | runner | [train] embedded 4750/27309
2026-06-12 16:39:19,522 | INFO    | runner | [train] embedded 4800/27309
2026-06-12 16:39:19,523 | INFO    | runner | [train] embedded 4850/27309
2026-06-12 16:39:19,524 | INFO    | runner | [train] embedded 4900/27309
2026-06-12 16:39:19,525 | INFO    | runner | [train] embedded 4950/27309
2026-06-12 16:39:19,525 | INFO    | runner | [train] embedded 5000/27309
2026-06-12 16:39:19,526 | INFO    | runner | [train] embedded 5050/27309
2026-06-12 16:39:19,527 | INFO    | runner | [train] embedded 5100/27309
2026-06-12 16:39:19,528 | INFO    | runner | [train] embedded 5150/27309
2026-06-12 16:39:19,529 | INFO    | runner | [train] embedded 5200/27309
2026-06-12 16:39:19,530 | INFO    | runner | [train] embedded 5250/27309
2026-06-12 16:39:19,531 | INFO    | runner | [train] embedded 5300/27309
2026-06-12 16:39:19,532 | INFO    | runner | [train] embedded 5350/27309
2026-06-12 16:39:19,532 | INFO    | runner | [train] embedded 5400/27309
2026-06-12 16:39:19,533 | INFO    | runner | [train] embedded 5450/27309
2026-06-12 16:39:19,534 | INFO    | runner | [train] embedded 5500/27309
2026-06-12 16:39:19,535 | INFO    | runner | [train] embedded 5550/27309
2026-06-12 16:39:19,536 | INFO    | runner | [train] embedded 5600/27309
2026-06-12 16:39:19,537 | INFO    | runner | [train] embedded 5650/27309
2026-06-12 16:39:19,538 | INFO    | runner | [train] embedded 5700/27309
2026-06-12 16:39:19,538 | INFO    | runner | [train] embedded 5750/27309
2026-06-12 16:39:19,539 | INFO    | runner | [train] embedded 5800/27309
2026-06-12 16:39:19,540 | INFO    | runner | [train] embedded 5850/27309
2026-06-12 16:39:19,541 | INFO    | runner | [train] embedded 5900/27309
2026-06-12 16:39:19,542 | INFO    | runner | [train] embedded 5950/27309
2026-06-12 16:39:19,542 | INFO    | runner | [train] embedded 6000/27309
2026-06-12 16:39:19,543 | INFO    | runner | [train] embedded 6050/27309
2026-06-12 16:39:19,544 | INFO    | runner | [train] embedded 6100/27309
2026-06-12 16:39:19,545 | INFO    | runner | [train] embedded 6150/27309
2026-06-12 16:39:19,546 | INFO    | runner | [train] embedded 6200/27309
2026-06-12 16:39:19,546 | INFO    | runner | [train] embedded 6250/27309
2026-06-12 16:39:19,547 | INFO    | runner | [train] embedded 6300/27309
2026-06-12 16:39:19,548 | INFO    | runner | [train] embedded 6350/27309
2026-06-12 16:39:19,549 | INFO    | runner | [train] embedded 6400/27309
2026-06-12 16:39:19,549 | INFO    | runner | [train] embedded 6450/27309
2026-06-12 16:39:19,550 | INFO    | runner | [train] embedded 6500/27309
2026-06-12 16:39:19,551 | INFO    | runner | [train] embedded 6550/27309
2026-06-12 16:39:19,552 | INFO    | runner | [train] embedded 6600/27309
2026-06-12 16:39:19,553 | INFO    | runner | [train] embedded 6650/27309
2026-06-12 16:39:19,553 | INFO    | runner | [train] embedded 6700/27309
2026-06-12 16:39:19,554 | INFO    | runner | [train] embedded 6750/27309
2026-06-12 16:39:19,555 | INFO    | runner | [train] embedded 6800/27309
2026-06-12 16:39:19,556 | INFO    | runner | [train] embedded 6850/27309
2026-06-12 16:39:19,557 | INFO    | runner | [train] embedded 6900/27309
2026-06-12 16:39:19,557 | INFO    | runner | [train] embedded 6950/27309
2026-06-12 16:39:19,558 | INFO    | runner | [train] embedded 7000/27309
2026-06-12 16:39:19,559 | INFO    | runner | [train] embedded 7050/27309
2026-06-12 16:39:19,560 | INFO    | runner | [train] embedded 7100/27309
2026-06-12 16:39:19,561 | INFO    | runner | [train] embedded 7150/27309
2026-06-12 16:39:19,561 | INFO    | runner | [train] embedded 7200/27309
2026-06-12 16:39:19,562 | INFO    | runner | [train] embedded 7250/27309
2026-06-12 16:39:19,563 | INFO    | runner | [train] embedded 7300/27309
2026-06-12 16:39:19,564 | INFO    | runner | [train] embedded 7350/27309
2026-06-12 16:39:19,564 | INFO    | runner | [train] embedded 7400/27309
2026-06-12 16:39:19,565 | INFO    | runner | [train] embedded 7450/27309
2026-06-12 16:39:19,566 | INFO    | runner | [train] embedded 7500/27309
2026-06-12 16:39:19,567 | INFO    | runner | [train] embedded 7550/27309
2026-06-12 16:39:19,568 | INFO    | runner | [train] embedded 7600/27309
2026-06-12 16:39:19,569 | INFO    | runner | [train] embedded 7650/27309
2026-06-12 16:39:19,570 | INFO    | runner | [train] embedded 7700/27309
2026-06-12 16:39:19,571 | INFO    | runner | [train] embedded 7750/27309
2026-06-12 16:39:19,571 | INFO    | runner | [train] embedded 7800/27309
2026-06-12 16:39:19,572 | INFO    | runner | [train] embedded 7850/27309
2026-06-12 16:39:19,573 | INFO    | runner | [train] embedded 7900/27309
2026-06-12 16:39:19,574 | INFO    | runner | [train] embedded 7950/27309
2026-06-12 16:39:19,574 | INFO    | runner | [train] embedded 8000/27309
