2026-06-12 16:26:59,069 | INFO    | runner | [train] embedded 50/27309
2026-06-12 16:26:59,070 | INFO    | runner | [train] embedded 100/27309
2026-06-12 16:26:59,071 | INFO    | runner | [train] embedded 150/27309
2026-06-12 16:26:59,072 | INFO    | runner | [train] embedded 200/27309
2026-06-12 16:26:59,073 | INFO    | runner | [train] embedded 250/27309
2026-06-12 16:26:59,073 | INFO    | runner | [train] embedded 300/27309
2026-06-12 16:26:59,074 | INFO    | runner | [train] embedded 350/27309
2026-06-12 16:26:59,075 | INFO    | runner | [train] embedded 400/27309
2026-06-12 16:26:59,076 | INFO    | runner | [train] embedded 450/27309
2026-06-12 16:26:59,077 | INFO    | runner | [train] embedded 500/27309
2026-06-12 16:26:59,077 | INFO    | runner | [train] embedded 550/27309
2026-06-12 16:26:59,078 | INFO    | runner | [train] embedded 600/27309
2026-06-12 16:26:59,079 | INFO    | runner | [train] embedded 650/27309
2026-06-12 16:26:59,080 | INFO    | runner | [train] embedded 700/27309
2026-06-12 16:26:59,081 | INFO    | runner | [train] embedded 750/27309
2026-06-12 16:26:59,082 | INFO    | runner | [train] embedded 800/27309
2026-06-12 16:26:59,082 | INFO    | runner | [train] embedded 850/27309
2026-06-12 16:26:59,083 | INFO    | runner | [train] embedded 900/27309
2026-06-12 16:26:59,084 | INFO    | runner | [train] embedded 950/27309
2026-06-12 16:26:59,085 | INFO    | runner | [train] embedded 1000/27309
2026-06-12 16:26:59,086 | INFO    | runner | [train] embedded 1050/27309
2026-06-12 16:26:59,086 | INFO    | runner | [train] embedded 1100/27309
2026-06-12 16:26:59,087 | INFO    | runner | [train] embedded 1150/27309
2026-06-12 16:26:59,088 | INFO    | runner | [train] embedded 1200/27309
2026-06-12 16:26:59,088 | INFO    | runner | [train] embedded 1250/27309
2026-06-12 16:26:59,089 | INFO    | runner | [train] embedded 1300/27309
2026-06-12 16:26:59,090 | INFO    | runner | [train] embedded 1350/27309
2026-06-12 16:26:59,091 | INFO    | runner | [train] embedded 1400/27309
2026-06-12 16:26:59,091 | INFO    | runner | [train] embedded 1450/27309
2026-06-12 16:26:59,092 | INFO    | runner | [train] embedded 1500/27309
2026-06-12 16:26:59,099 | INFO    | runner | [train] embedded 1550/27309
2026-06-12 16:26:59,100 | INFO    | runner | [train] embedded 1600/27309
2026-06-12 16:26:59,101 | INFO    | runner | [train] embedded 1650/27309
2026-06-12 16:26:59,102 | INFO    | runner | [train] embedded 1700/27309
